"contact_id","naics_id","rank"
"1635","611513","3"
"2966","541330","2"
"2966","541611","3"
"2650","541618","1"
"2650","541620","2"
"1301","541511","1"
"1301","541512","2"
"1301","541614","3"
"2650","611430","3"
"2961","323111","1"
"1304","237130","1"
"1304","541712","2"
"1304","423490","3"
"1644","236220","1"
"1644","236210","2"
"1644","237990","3"
"1643","541430","1"
"1650","334516","1"
"1688","811310","2"
"2415","541519","2"
"1709","561320","1"
"1709","541330","2"
"1311","337211","1"
"2961","322230","2"
"1663","238220","1"
"1663","333999","2"
"1313","238210","1"
"1313","561492","2"
"1313","541430","3"
"1663","313230","3"
"1710","424120","1"
"1710","423430","2"
"1710","334613","3"
"2961","541860","3"
"2316","511130","2"
"1667","541511","1"
"1667","541512","2"
"1667","541513","3"
"1460","321999","1"
"1460","561920","2"
"3127","541611","2"
"3127","561990","3"
"762","541990","1"
"1437","561320","1"
"1423","337211","1"
"1423","238390","2"
"1655","541921","1"
"1323","23621","1"
"1655","541922","2"
"1323","23622","2"
"1655","541613","3"
"1658","332510","1"
"1658","484210","2"
"1658","541420","3"
"1665","332710","1"
"1665","333512","2"
"1659","541330","1"
"1651","541519","1"
"1652","332721","1"
"1657","7349","1"
"1668","332710","1"
"1668","332721","2"
"1668","3323226","3"
"1660","56132","1"
"1660","56131","2"
"1662","541330","1"
"1662","541690","2"
"1423","532420","3"
"1444","337211","1"
"1444","337214","2"
"1333","541430","1"
"1333","561410","2"
"1333","561110","3"
"1334","334413","1"
"1334","334412","2"
"1662","541990","3"
"1666","561312","1"
"1649","334516","1"
"1337","333314","1"
"771","541511","1"
"771","561310","2"
"1339","52","1"
"1661","541511","1"
"1661","541512","2"
"1661","561320","3"
"1444","532420","3"
"1244","4214","1"
"1244","4212","2"
"1654","561320","1"
"1664","33271","1"
"1664","3444","2"
"1345","541330","1"
"1345","541512","2"
"1345","517919","3"
"1675","561310","1"
"1675","541612","2"
"1711","5629991","1"
"1708","334111","1"
"1697","561720","1"
"1708","334112","2"
"1708","443120","3"
"1349","423430","1"
"1349","334119","2"
"762","541660","2"
"762","561110","3"
"1351","541","1"
"1351","562","2"
"1351","236","3"
"2828","54161","2"
"3234","541430","2"
"2828","541712","3"
"2831","44","1"
"3234","541611","3"
"3443","541430","3"
"3134","541620","1"
"2831","45","2"
"771","561310","3"
"1925","541430","1"
"1925","541850","2"
"3134","541320","2"
"3134","541614","3"
"3361","334515","1"
"1925","541613","3"
"1362","326291","1"
"1366","339991","1"
"1441","332321","1"
"1262","541430","1"
"1262","541430","2"
"1262","7336","3"
"1245","541512","1"
"1245","541519","2"
"1245","541513","3"
"1380","541511","1"
"1366","326299","2"
"1366","423840","3"
"1518","561320","1"
"1368","221119","1"
"1368","333611","2"
"1526","221119","1"
"1526","238220","2"
"1526","237130","3"
"1532","238220","1"
"3447","511210","1"
"1373","339950","1"
"1592","334210","1"
"1598","5613","1"
"1598","56132","2"
"1598","54133","3"
"3447","541511","2"
"3444","811310","1"
"1463","221119","1"
"1600","331521","1"
"1600","332112","2"
"1463","237130","2"
"1463","334413","3"
"1283","561310","1"
"1600","326199","3"
"1595","541511","1"
"1381","541990","1"
"1381","541330","2"
"1381","541210","3"
"1399","541613","1"
"1399","541611","2"
"1383","561320","1"
"1383","541690","2"
"1383","561330","3"
"1595","541512","2"
"1569","337214","1"
"1569","238390","2"
"1399","561410","3"
"1492","5416","1"
"1492","541511","2"
"1569","337211","3"
"1574","488510","1"
"1574","483111","2"
"1574","481211","3"
"1579","522220","1"
"1595","511210","3"
"1732","334413","1"
"1584","611420","1"
"1584","611430","2"
"1584","541990","3"
"1570","541330","1"
"1390","54","1"
"1570","541690","2"
"1392","541620","1"
"1392","562910","2"
"1392","562211","3"
"1570","541618","3"
"3511","238310","1"
"3141","541820","1"
"1573","561320","1"
"1573","561330","2"
"1573","541330","3"
"1549","541512","1"
"1549","519130","2"
"1549","541611","3"
"1397","541330","1"
"1397","561110","2"
"1397","561320","3"
"1398","541512","1"
"1398","512191","2"
"1398","541512","3"
"3141","541620","2"
"3141","541430","3"
"1546","334413","1"
"1546","325188","2"
"1401","561720","1"
"1401","561210","2"
"1591","334516","1"
"1518","561410","2"
"1492","54199","3"
"1505","541320","1"
"1505","925120","2"
"1518","611430","3"
"1580","522220","1"
"1583","611420","1"
"1583","611430","2"
"1583","541990","3"
"1563","541330","1"
"1408","541511","1"
"1408","511210","2"
"1408","334611","3"
"1563","541512","2"
"1571","541620","1"
"1571","541330","2"
"1571","924110","3"
"1565","54181","1"
"1535","238210","1"
"1481","541512","1"
"1481","541511","2"
"1481","561320","3"
"1572","421690","1"
"1572","334418","2"
"1572","334419","3"
"1413","453210","1"
"1413","424120","2"
"1413","37214","3"
"1414","453210","1"
"1414","424120","2"
"1414","37214","3"
"1568","561312","1"
"1554","54133","1"
"1554","541511","2"
"1554","541512","3"
"1534","334516","1"
"1534","423990","2"
"1534","423490","3"
"1562","337127","1"
"1419","561311","1"
"1419","561312","2"
"1419","561320","3"
"1562","238390","2"
"1553","2362","1"
"1585","541519","1"
"1585","541511","2"
"1422","541330","1"
"1422","541511","2"
"1422","541611","3"
"1585","541512","3"
"1538","531110","1"
"1538","531210","2"
"1424","238910","1"
"1424","237990","2"
"1424","238990","3"
"1538","541990","3"
"2316","512110","3"
"1578","541620","1"
"1578","562910","2"
"1578","923120","3"
"1427","541330","1"
"1427","541690","2"
"1427","485111","3"
"1428","2987","1"
"1564","541690","1"
"1564","541512","2"
"1564","541820","3"
"1393","541620","1"
"1393","562910","2"
"1393","562211","3"
"1626","541511","1"
"3444","335999","2"
"3444","334290","3"
"1537","221119","1"
"1536","425110","1"
"1536","423830","2"
"1536","332439","3"
"1557","332710","1"
"1557","332721","2"
"1557","333514","3"
"1577","237130","1"
"1566","236220","1"
"1566","236210","2"
"1566","238190","3"
"1560","611420","1"
"1560","611430","2"
"1560","541519","3"
"1567","541712","1"
"2264","237130","1"
"3142","238220","1"
"3142","332322","2"
"2264","517510","2"
"3139","541620","1"
"1558","423430","1"
"1558","541513","2"
"1558","541519","3"
"1445","541513","1"
"1445","561611","2"
"1445","561990","3"
"1467","562910","1"
"1300","541330","1"
"1300","332116","2"
"1626","541611","2"
"2264","811211","3"
"2769","443142","1"
"1448","325998","1"
"1448","325211","2"
"1300","336411","3"
"1388","541330","1"
"1388","561310","2"
"1454","561311","1"
"1454","561320","2"
"1454","541612","3"
"1388","541690","3"
"1496","423430","1"
"1496","811212","2"
"1496","541512","3"
"1294","23","1"
"1409","541511","1"
"1409","511210","2"
"1409","334611","3"
"1326","722320","1"
"1257","541922","1"
"1527","541330","1"
"1527","3329","2"
"1527","3329","3"
"1435","332","1"
"1622","561312","1"
"3511","238320","2"
"2893","517919","1"
"1458","541512","1"
"1458","541519","2"
"1458","517919","3"
"1459","541512","1"
"1459","541519","2"
"1459","517919","3"
"1162","531","1"
"1261","541330","1"
"2893","541512","2"
"1561","561320","1"
"1500","236220","1"
"1375","238210","1"
"1375","517110","2"
"1375","561621","3"
"1561","561110","2"
"1965","21","1"
"1965","23","2"
"2893","541611","3"
"2888","561320","1"
"2888","561310","2"
"2912","561790","1"
"1965","56","3"
"1469","236220","1"
"1469","562910","2"
"1469","238910","3"
"2920","541511","1"
"3198","561720","1"
"3198","56174","2"
"3198","541511","3"
"2897","334111","1"
"1473","236220","1"
"1473","237990","2"
"1473","238990","3"
"2897","334511","2"
"1475","562910","1"
"1475","236210","2"
"1475","236220","3"
"1389","541350","1"
"1389","236118","2"
"1477","611430","1"
"1477","541612","2"
"1389","541690","3"
"1254","541620","1"
"1254","341310","2"
"1254","337212","3"
"1468","238390","1"
"1491","561310","1"
"1491","541612","2"
"1491","561320","3"
"2897","443130","3"
"2889","54133","1"
"1232","42184","1"
"1232","42149","2"
"1232","423710","3"
"1170","541612","1"
"2915","541519","1"
"2915","541512","2"
"1170","54","2"
"1170","541513","3"
"1486","238210","1"
"1486","517510","2"
"1486","51910","3"
"1367","333611","1"
"2915","541690","3"
"1489","561320","1"
"1400","7361","1"
"2890","811219","1"
"3488","425110","1"
"2757","541990","1"
"1308","323112","1"
"1308","325520","2"
"1350","541922","1"
"1350","541613","2"
"1474","532299","1"
"1521","424120","1"
"1231","0","1"
"1403","332710","1"
"1286","541990","1"
"1286","541611","2"
"1286","541310","3"
"1324","512110","1"
"1497","423430","1"
"1497","811212","2"
"1497","541512","3"
"1324","541511","2"
"1324","541430","3"
"1299","562910","1"
"1299","541620","2"
"2904","541310","1"
"1501","334515","1"
"1501","423610","2"
"1501","423690","3"
"1253","54133","1"
"1253","54149","2"
"1253","33299","3"
"1291","512110","1"
"1291","54192","2"
"1291","512191","3"
"1156","541620","1"
"1528","541330","1"
"1528","3329","2"
"1528","3329","3"
"1361","326291","1"
"1256","325211","1"
"1256","326112","2"
"2922","541690","1"
"2908","334513","1"
"2823","123","1"
"1626","541519","3"
"1133","541511","1"
"1133","541512","2"
"1133","541519","3"
"1281","541512","1"
"1281","541519","2"
"1281","517911","3"
"2921","541330","1"
"3186","611430","1"
"3195","1021","1"
"89","561311","1"
"89","561320","2"
"1508","334119","1"
"1508","334418","2"
"1508","511210","3"
"1509","334119","1"
"1509","334418","2"
"1509","511210","3"
"749","325992","1"
"749","811212","2"
"3195","1099","2"
"3195","3339","3"
"2911","454210","1"
"1455","332919","1"
"1455","332710","2"
"1455","332999","3"
"3245","541330","1"
"3245","541690","2"
"3245","541430","3"
"3449","512110","1"
"3449","541810","2"
"2719","518210","1"
"2719","519130","2"
"1499","236220","1"
"2906","561720","1"
"1507","332710","1"
"1507","332420","2"
"1507","332313","3"
"1355","339991","1"
"1471","541990","1"
"1431","337211","1"
"1431","337214","2"
"1431","442110","3"
"1510","326199","1"
"1510","327113","2"
"1382","332710","1"
"1382","332721","2"
"1470","323110","1"
"1264","711510","1"
"1264","541613","2"
"1495","423420","1"
"1495","335212","2"
"1495","453210","3"
"1446","541430","1"
"1446","541511","2"
"1446","541810","3"
"1306","484230","1"
"1235","238190","1"
"1235","326199","2"
"1235","332322","3"
"1404","541710","1"
"1404","238210","2"
"1404","212399","3"
"1411","541330","1"
"1411","423450","2"
"1411","541380","3"
"1320","333298","1"
"1320","333295","2"
"1320","337127","3"
"1480","484210","1"
"1480","493190","2"
"1480","541614","3"
"1318","541380","1"
"1318","541620","2"
"1376","541712","1"
"1376","332710","2"
"1376","541330","3"
"1374","339950","1"
"1494","541340","1"
"1494","541410","2"
"1363","237130","1"
"1503","423830","1"
"1503","423840","2"
"1503","423710","3"
"1380","541512","2"
"1380","5416","3"
"1476","611430","1"
"1476","541612","2"
"1478","611430","1"
"1478","541612","2"
"1387","238210","1"
"1387","334310","2"
"1387","443112","3"
"1336","333314","1"
"1348","332","1"
"1348","3327","2"
"1348","33299","3"
"1247","332322","1"
"1440","541519","1"
"1440","541511","2"
"1440","541512","3"
"1268","423430","1"
"1268","423420","2"
"1268","424120","3"
"1295","423430","1"
"1295","425110","2"
"1295","541512","3"
"1270","484110","1"
"1270","484121","2"
"1270","484230","3"
"3484","611699","1"
"1240","327390","1"
"1240","332420","2"
"1240","541330","3"
"1433","561311","1"
"3449","541511","3"
"1340","56131","1"
"1426","562910","1"
"1426","238910","2"
"1456","561790","1"
"1456","562910","2"
"1425","541330","1"
"1425","541712","2"
"1425","541990","3"
"1307","541611","1"
"1307","541620","2"
"2317","1711","1"
"2317","7623","2"
"2317","3444","3"
"3442","519130","1"
"3442","518210","2"
"3129","334413","1"
"1360","334111","1"
"1265","541712","1"
"1265","333298","2"
"3154","517911","1"
"1338","561312","1"
"1450","541990","1"
"1434","532111","1"
"3156","237130","1"
"2719","541511","3"
"1214","334111","1"
"1214","541712","2"
"3156","238210","2"
"1429","423830","1"
"1498","517110","1"
"1498","238210","2"
"1498","334111","3"
"1305","332","1"
"1305","332710","2"
"1289","3829","1"
"1289","3663","2"
"1273","541512","1"
"1273","541511","2"
"1273","5415","3"
"1370","541110","1"
"1483","561320","1"
"1483","561312","2"
"1483","561311","3"
"1453","541690","1"
"1453","541620","2"
"1453","611519","3"
"1236","8742","1"
"1236","8748","2"
"1236","8711","3"
"1228","561320","1"
"1506","541850","1"
"1506","541890","2"
"1506","511210","3"
"1267","3342220","1"
"1402","541922","1"
"1519","541620","1"
"1248","541330","1"
"1417","541511","1"
"1417","541330","2"
"1269","333295","1"
"1269","334516","2"
"1269","541611","3"
"1386","541380","1"
"1386","541511","2"
"1386","541512","3"
"1325","561320","1"
"1512","541330","1"
"1405","8711","1"
"1442","423430","1"
"1442","541519","2"
"1442","541512","3"
"1436","332710","1"
"1436","333292","2"
"1436","335999","3"
"1447","561311","1"
"1447","561312","2"
"1447","541611","3"
"1384","3329999","1"
"1384","332710","2"
"1384","332323","3"
"1342","561312","1"
"1208","811310","1"
"1464","541330","1"
"1255","54131","1"
"1515","541330","1"
"1515","541380","2"
"1515","541620","3"
"1329","204","1"
"1329","205","2"
"3156","237990","3"
"1275","2531","1"
"1275","2599","2"
"1327","333314","1"
"1365","541330","1"
"1365","541512","2"
"1365","511210","3"
"1353","236210","1"
"1353","236220","2"
"1353","531190","3"
"1410","541330","1"
"1410","541712","2"
"1410","541511","3"
"1276","424120","1"
"1276","423850","2"
"1276","811212","3"
"1302","334513","1"
"1280","323110","1"
"1280","323115","2"
"1280","323119","3"
"1395","7349","1"
"1394","541330","1"
"1394","541620","2"
"1394","541690","3"
"1504","541690","1"
"1504","221119","2"
"1504","335121","3"
"1243","541613","1"
"1344","712110","1"
"1344","235990","2"
"1344","323115","3"
"1242","333611","1"
"1430","561320","1"
"1430","561311","2"
"1415","541512","1"
"1415","541511","2"
"1258","33411","1"
"1416","512110","1"
"1416","512191","2"
"1416","519130","3"
"1377","484220","1"
"1377","484230","2"
"1377","541614","3"
"3442","541340","3"
"3438","561720","1"
"3336","423430","1"
"1223","112519","1"
"1282","238290","1"
"1516","34","1"
"1516","35","2"
"1487","561320","1"
"1271","3327","1"
"1271","3335","2"
"1271","333513","3"
"1356","541511","1"
"1356","541512","2"
"1356","611430","3"
"1316","541512","1"
"1316","541519","2"
"1285","336411","1"
"1285","336413","2"
"1285","336419","3"
"1303","423690","1"
"3147","922160","1"
"3437","611430","1"
"3437","611710","2"
"1251","339","1"
"1251","335","2"
"1251","311","3"
"1502","237990","1"
"1502","236210","2"
"1502","236220","3"
"1511","561311","1"
"1511","541612","2"
"1511","561320","3"
"1418","561311","1"
"1201","237130","1"
"1201","238190","2"
"1201","332312","3"
"1149","221","1"
"1149","22112","2"
"1378","336","1"
"3437","541618","3"
"3147","561990","2"
"2924","517911","1"
"2229","541330","1"
"2924","334290","2"
"2482","54191","1"
"1347","237130","1"
"1347","236115","2"
"1347","236116","3"
"1322","23621","1"
"1322","23622","2"
"1312","423420","1"
"1312","423430","2"
"1312","337211","3"
"1224","711510","1"
"1224","541620","2"
"1346","238210","1"
"2482","5417","2"
"1144","423610","1"
"1144","423690","2"
"1144","423710","3"
"1152","334516","1"
"2482","541613","3"
"2229","541990","2"
"1296","337211","1"
"1296","238390","2"
"1296","337214","3"
"1482","323114","1"
"1482","323115","2"
"1482","323119","3"
"1089","541512","1"
"1089","518210","2"
"1310","531390","1"
"1490","561320","1"
"2229","541620","3"
"1369","423610","1"
"1432","541410","1"
"1432","541310","2"
"1432","711320","3"
"1520","423840","1"
"1520","424690","2"
"1520","423490","3"
"3322","237990","2"
"1522","541330","1"
"1522","541512","2"
"1522","541511","3"
"1617","453210","1"
"1617","541512","2"
"1256","326199","3"
"1199","332710","1"
"1199","332721","2"
"1199","333514","3"
"1221","541110","1"
"1174","541330","1"
"1174","541611","2"
"1174","541720","3"
"1364","8742","1"
"1530","334519","1"
"1391","1","1"
"1153","334112","1"
"1153","334119","2"
"1153","334111","3"
"1358","561720","1"
"2561","3999","1"
"1249","333999","1"
"1284","33415","1"
"1330","236118","1"
"1330","236117","2"
"1406","541512","1"
"1406","541513","2"
"1406","541519","3"
"1617","442110","3"
"2561","3082","2"
"1588","60561310","1"
"1561","541930","3"
"1556","332313","1"
"1556","332710","2"
"3025","7629","1"
"3094","541990","1"
"1556","332298","3"
"1541","611430","1"
"1541","541611","2"
"1541","561110","3"
"1588","60561320","2"
"1588","60561300","3"
"3094","541690","2"
"1575","32110","1"
"1575","32112","2"
"1575","32114","3"
"3094","541330","3"
"3147","423990","3"
"1591","333295","2"
"1591","339111","3"
"2561","3089","3"
"3441","54133","1"
"3441","541690","2"
"3441","541990","3"
"3454","423450","1"
"1620","331422","1"
"1620","331319","2"
"1620","238210","3"
"3158","561320","1"
"3158","561311","2"
"3145","561720","1"
"3145","4581","2"
"1633","611430","1"
"1633","541611","2"
"1629","541519","1"
"1629","334220","2"
"1629","541512","3"
"1633","541612","3"
"1636","72110","1"
"1636","53110","2"
"1631","424690","1"
"1631","423830","2"
"1631","423840","3"
"1653","561320","1"
"1653","561110","2"
"1653","561910","3"
"1672","541612","1"
"1669","488510","1"
"1670","5130","1"
"1646","541320","1"
"1646","541330","2"
"1648","323110","1"
"1648","532400","2"
"1648","423420","3"
"1670","4235","2"
"1670","3230","3"
"1671","561320","1"
"1674","3325","1"
"1674","3327","2"
"1673","561312","1"
"1684","712110","1"
"1679","339113","1"
"1754","517110","1"
"1683","332710","1"
"1683","332721","2"
"1683","333514","3"
"1678","541300","1"
"1678","561410","2"
"1678","541930","3"
"1682","541330","1"
"1682","541690","2"
"1682","541","3"
"1680","541330","1"
"1680","332322","2"
"1680","322420","3"
"1677","423410","1"
"1677","541512","2"
"1677","423430","3"
"1676","541690","1"
"1686","541330","1"
"1686","541513","2"
"1686","541310","3"
"1754","423620","2"
"1754","541611","3"
"1716","541320","1"
"1824","541990","1"
"3145","7349","3"
"1824","541330","2"
"3186","611699","2"
"3454","423490","2"
"1694","323110","1"
"1694","423210","2"
"1694","423430","3"
"1685","22","1"
"1685","52","2"
"1696","541310","1"
"1696","541320","2"
"1696","541330","3"
"1689","333997","1"
"1698","541612","1"
"1698","561311","2"
"1698","561320","3"
"3454","423840","3"
"3447","423430","3"
"1699","334413","1"
"1699","334418","2"
"1699","334111","3"
"1690","541512","1"
"1690","561320","2"
"1690","541511","3"
"1693","334310","1"
"1693","423410","2"
"1693","423690","3"
"1700","541611","1"
"1700","541612","2"
"1700","541613","3"
"1720","541330","1"
"1721","541330","1"
"1720","3329","2"
"1702","541330","1"
"1702","541690","2"
"1702","541611","3"
"1704","519130","1"
"1701","327215","1"
"1701","333314","2"
"1701","327211","3"
"1712","541330","1"
"1712","541690","2"
"1721","3329","2"
"1720","332","3"
"1721","332","3"
"2242","541430","1"
"2242","541810","2"
"2242","512110","3"
"1723","541612","1"
"1723","611430","2"
"1752","561312","1"
"1753","238220","1"
"1753","237130","2"
"1810","236210","1"
"1810","236220","2"
"1756","541511","1"
"1756","611710","2"
"1756","511210","3"
"1810","238120","3"
"2277","541511","1"
"1770","423710","1"
"1745","541511","1"
"1745","541611","2"
"1589","541612","1"
"1589","541820","2"
"1745","541930","3"
"1770","423840","2"
"1731","541511","1"
"1731","541990","2"
"1731","561320","3"
"1770","332710","3"
"2277","561320","2"
"1748","541611","1"
"1735","541412","1"
"1735","541511","2"
"1735","611420","3"
"1748","523910","2"
"1748","541330","3"
"1751","561312","1"
"1750","611430","1"
"1750","541420","2"
"1750","541712","3"
"1747","611430","1"
"1747","541611","2"
"1747","511210","3"
"3456","524298","1"
"3456","524210","2"
"3456","525120","3"
"2896","541330","1"
"2896","541620","2"
"2896","562910","3"
"1738","81112","1"
"1730","511210","1"
"1730","541511","2"
"2901","561320","1"
"1758","541990","1"
"1758","611430","2"
"1728","237130","1"
"1728","236220","2"
"1728","541690","3"
"2901","561310","2"
"1737","611710","1"
"1737","611420","2"
"1729","561320","1"
"1724","611430","1"
"1724","611440","2"
"1724","541613","3"
"1741","541330","1"
"1741","541420","2"
"1726","519190","1"
"1726","541330","2"
"1726","542511","3"
"1743","611430","1"
"1743","611699","2"
"1734","5416","1"
"1734","54162","2"
"1733","334413","1"
"1714","221119","1"
"1714","334413","2"
"1714","335311","3"
"1758","541513","3"
"1725","561320","1"
"1739","236220","1"
"1739","236210","2"
"1739","237310","3"
"2901","541519","3"
"2277","541620","3"
"2907","334413","1"
"2907","33531","2"
"1719","61143","1"
"1719","541219","2"
"1719","541611","3"
"1782","423450","1"
"1772","541511","1"
"1772","541512","2"
"1772","541519","3"
"1782","423490","2"
"1782","423990","3"
"2913","541690","1"
"2913","541620","2"
"2913","541330","3"
"1762","333298","1"
"1762","333319","2"
"1762","334511","3"
"1763","541611","1"
"1763","541612","2"
"1763","541618","3"
"1764","315999","1"
"3459","423850","1"
"1764","315992","2"
"1774","541511","1"
"1764","315211","3"
"1774","541512","2"
"1759","423690","1"
"1759","423610","2"
"1759","334419","3"
"1765","315999","1"
"1765","315992","2"
"1765","315211","3"
"1757","334112","1"
"1757","423210","2"
"1757","425110","3"
"1755","541612","1"
"1755","611420","2"
"1761","54133","1"
"1761","5416","2"
"1761","5417","3"
"1760","334515","1"
"1744","611710","1"
"1744","511210","2"
"1744","519130","3"
"2910","541512","1"
"1780","332321","1"
"1780","321911","2"
"1780","561622","3"
"1774","611420","3"
"1783","332710","1"
"2910","541513","2"
"2910","561320","3"
"1779","561320","1"
"1784","334412","1"
"1805","326199","1"
"1775","4236","1"
"1775","4431","2"
"1775","443130","3"
"1769","541511","1"
"1769","541611","2"
"1769","541930","3"
"1777","541410","1"
"1778","332311","1"
"1771","512110","1"
"1771","512191","2"
"1771","711510","3"
"1767","541930","1"
"3459","424120","2"
"2892","333242","1"
"2926","561920","1"
"2926","711320","2"
"1776","332710","1"
"2926","722320","3"
"2903","54163","1"
"2903","561920","2"
"1805","333295","2"
"1805","333295","3"
"1808","541330","1"
"1808","541618","2"
"1808","541990","3"
"1807","238210","1"
"1806","1731","1"
"1809","541620","1"
"1809","562910","2"
"1809","562111","3"
"1804","541930","1"
"2905","334512","1"
"1799","561311","1"
"1802","323114","1"
"1802","323115","2"
"1802","323122","3"
"1789","541620","1"
"1789","541380","2"
"1789","924110","3"
"3424","517110","1"
"1792","541712","1"
"1791","541611","1"
"1791","541612","2"
"1791","541511","3"
"1798","484210","1"
"1795","561311","1"
"1790","541110","1"
"1801","323114","1"
"1801","323115","2"
"1801","323122","3"
"1786","541511","1"
"1786","541512","2"
"1786","541611","3"
"1787","541712","1"
"1803","332420","1"
"1803","332410","2"
"1803","333132","3"
"1797","54133","1"
"1797","54138","2"
"1793","611430","1"
"1793","541612","2"
"1793","541512","3"
"1788","541612","1"
"1794","238320","1"
"1796","236220","1"
"1100","541519","1"
"1838","332312","1"
"1812","541512","1"
"1812","541511","2"
"1812","541690","3"
"1838","236210","2"
"1832","541330","1"
"1832","561210","2"
"1832","541620","3"
"1838","332311","3"
"1136","541512","1"
"1136","541513","2"
"1136","541519","3"
"1834","332710","1"
"1834","333512","2"
"1817","453210","1"
"1817","423430","2"
"1817","423420","3"
"1818","453210","1"
"1818","423430","2"
"1818","423420","3"
"1811","237130","1"
"1811","238110","2"
"1811","541330","3"
"1813","541511","1"
"1813","541512","2"
"1813","541513","3"
"1816","5415","1"
"1814","541513","1"
"1814","541511","2"
"1814","541512","3"
"1815","333999","1"
"1815","33327","2"
"1815","33354","3"
"1819","541511","1"
"1819","541513","2"
"1819","561320","3"
"1834","333514","3"
"1100","541516","2"
"1100","541512","3"
"1897","332710","1"
"1897","332999","2"
"1866","541410","1"
"1866","238390","2"
"1866","541310","3"
"3459","442110","3"
"1826","541430","1"
"1826","541860","2"
"1826","541840","3"
"1825","541612","1"
"1825","561110","2"
"1825","561210","3"
"1820","541330","1"
"2927","722320","1"
"1821","541330","1"
"1821","541690","2"
"1821","541990","3"
"2443","713990","1"
"2834","511110","1"
"3468","722310","1"
"1829","541330","1"
"1829","541690","2"
"1829","221119","3"
"1823","561310","1"
"1823","516990","2"
"1823","561210","3"
"1827","541620","1"
"1827","811198","2"
"1827","541380","3"
"1830","541511","1"
"1830","541512","2"
"1830","541519","3"
"1843","54134","1"
"1843","54137","2"
"1843","541513","3"
"1868","541614","1"
"1869","333923","1"
"2900","711510","1"
"1896","561311","1"
"1896","561320","2"
"1896","541199","3"
"1874","711510","1"
"2925","541611","1"
"2925","541618","2"
"2925","541330","3"
"1849","561311","1"
"1849","561312","2"
"1874","561410","2"
"1874","611420","3"
"2353","334111","1"
"3095","541519","1"
"1875","561210","1"
"1875","493110","2"
"1875","561110","3"
"1876","541330","1"
"1876","541611","2"
"1853","332618","1"
"2899","541330","1"
"2899","334119","2"
"2899","334515","3"
"1842","332322","1"
"1842","332313","2"
"1842","332420","3"
"2918","334310","1"
"1854","236220","1"
"1845","541511","1"
"1845","541512","2"
"2918","517110","2"
"2918","517210","3"
"2891","22111","1"
"1837","5961","1"
"2891","22112","2"
"2891","54162","3"
"2917","423930","1"
"1844","33399","1"
"2917","562213","2"
"1841","524210","1"
"2917","562920","3"
"1850","561311","1"
"1850","561312","2"
"1855","561311","1"
"1840","561311","1"
"1840","561230","2"
"1840","561312","3"
"1846","541","1"
"1876","561720","3"
"1877","517110","1"
"1877","517410","2"
"1857","332312","1"
"1857","335311","2"
"1857","423610","3"
"1858","541511","1"
"1858","541519","2"
"1859","541330","1"
"1859","541611","2"
"1859","423430","3"
"2721","561910","1"
"1861","541310","1"
"1861","541410","2"
"1861","541611","3"
"1877","541712","3"
"1878","541330","1"
"1878","541712","2"
"1878","541519","3"
"2721","316991","2"
"1893","541430","1"
"1893","541430","2"
"1893","541430","3"
"1886","518","1"
"1886","519","2"
"1886","519130","3"
"1887","54199","1"
"1887","54135","2"
"1887","23822","3"
"2909","561210","1"
"1890","541310","1"
"1890","541410","2"
"3468","722320","2"
"3464","332710","1"
"1881","334310","1"
"1881","238210","2"
"1881","423410","3"
"1865","5411511","1"
"1865","541519","2"
"1865","561630","3"
"1882","333415","1"
"1882","238220","2"
"2353","334112","2"
"1867","541614","1"
"3095","541712","2"
"3095","541512","3"
"1871","541350","1"
"1884","484210","1"
"1880","541618","1"
"1880","54189","2"
"1880","54199","3"
"3465","541512","1"
"3465","541519","2"
"1872","541370","1"
"2443","487110","2"
"2443","54192","3"
"3465","561110","3"
"1870","541330","1"
"1870","334519","2"
"1870","811219","3"
"3455","541690","1"
"3455","541990","2"
"1238","512110","1"
"1969","541990","1"
"1238","512191","2"
"1238","541511","3"
"1889","541519","1"
"1885","541511","1"
"2886","492110","1"
"1973","334512","3"
"2886","561439","2"
"2886","56110","3"
"1889","541513","2"
"1889","541512","3"
"1914","561320","1"
"1966","21","1"
"1966","23","2"
"1966","56","3"
"1904","561320","1"
"1904","541330","2"
"1904","541690","3"
"1967","333412","1"
"1963","336413","1"
"1963","336411","2"
"1963","336419","3"
"1907","561720","1"
"1907","561730","2"
"1964","711510","1"
"1924","0","1"
"3455","541618","3"
"2071","541330","1"
"3150","541330","1"
"2756","424120","1"
"3150","541511","2"
"2983","333517","1"
"2003","541612","1"
"1911","541512","1"
"1836","541613","1"
"3098","442110","1"
"3150","541512","3"
"3440","541720","1"
"3440","541618","2"
"3098","423210","2"
"975","541930","1"
"975","561410","2"
"975","561492","3"
"1906","561410","1"
"1906","541430","2"
"1906","541613","3"
"1903","424690","1"
"1894","541430","1"
"1894","611420","2"
"1894","923110","3"
"1900","517","1"
"1902","541519","1"
"1902","423620","2"
"1902","423430","3"
"1908","541511","1"
"1908","541512","2"
"1908","541519","3"
"1912","541690","1"
"1912","541219","2"
"1912","541613","3"
"1910","541990","1"
"1910","541720","2"
"1910","541611","3"
"1909","611430","1"
"1909","541612","2"
"1909","541611","3"
"1895","54181","1"
"3098","541410","3"
"1899","541930","1"
"1913","511210","1"
"1913","517110","2"
"1913","541511","3"
"1901","811","1"
"3151","423430","1"
